"Term_ID","Term_Label","Parent_ID","Parent_Label","geneclass"
"ARO:3004142","OprZ","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000379","OprM","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004072","OpmB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000024","patA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004033","tetB(46)","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000074","emrB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3002815","clbB","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3002983","amrB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000800","MexC","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003039","OprA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004143","AxyX","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003922","oqxA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004146","cfrC","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3004075","MuxC","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3002982","amrA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003682","OpmH","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004669","emtA","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3004100","LpeB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3002987","bcrA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000027","emrA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000861","rmtC","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3003064","ykkD","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004043","Escherichia coli acrA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000499","AcrE","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3002986","bacA","ARO:3000012","protein(s) conferring antibiotic resistance via molecular bypass","molecular bypass"
"ARO:3000237","TolC","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003550","mdtP","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003548","mdtN","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000491","acrD","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003952","YojI","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000793","mdtB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000792","mdtA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000795","mdtE","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000796","mdtF","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003250","bcrC","ARO:3000012","protein(s) conferring antibiotic resistance via molecular bypass","molecular bypass"
"ARO:3004039","Escherichia coli emrE","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003700","opmE","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003907","cipA","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3000779","adeH","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003948","efrA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000768","abeS","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004099","LpeA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3002988","bcrB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004588","Klebsiella pneumoniae KpnG","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003962","farB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3002668","rmtG","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3002816","clbC","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3003198","rmtH","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3005098","qacL","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003679","TriA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000254","emrY","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003549","mdtO","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3002814","clbA","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3005091","RanA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3005090","RanB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003030","MexV","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004679","rmtE2","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3003811","adeC","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003986","TaeA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000502","AcrF","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000206","emrK","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000862","sgm","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3003699","mexQ","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000791","mdsC","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003748","oleC","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3007659","putative nickel/cobalt transporter","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000377","MexA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003680","TriB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3005059","LptD","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3005023","cfrE","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3002665","npmA","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3004042","Enterobacter cloacae acrA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004036","tetB(60)","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3002667","rmtD","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3002666","rmtF","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3000860","rmtB","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3003441","cfrA","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3004599","clcD","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3000803","MexE","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000805","OprN","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004073","MuxA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003031","MexW","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003692","MexJ","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003693","MexK","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003033","mexY","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000801","MexD","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000026","mepA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000811","mtrD","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000780","adeI","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003681","TriC","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000378","MexB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003705","mexN","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003836","qacH","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003055","smeD","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000781","adeJ","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004077","PmpM","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003704","mexM","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3001327","MdtK","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000789","mdsA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000809","OpmD","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3002813","lmrB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000753","abeM","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003923","oqxB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000783","cmeA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003961","farA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000481","tet(35)","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003051","smeA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000535","macB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003835","cdeA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000774","adeA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000775","adeB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000785","cmeC","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003953","hmrM","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000810","mtrC","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003057","smeF","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003010","ceoB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004678","rmtE","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3003551","emeA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000839","arlS","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3002522","novA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000533","macA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003056","smeE","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004032","tetA(46)","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004035","tetA(60)","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004677","rmtD2","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3004649","cfr(B)","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3000790","mdsB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3002882","lmrD","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000778","adeG","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000782","adeK","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3005049","CrcB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003052","smeB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003053","smeC","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3002870","tet(34)","ARO:3000012","protein(s) conferring antibiotic resistance via molecular bypass","molecular bypass"
"ARO:0010004","resistance-nodulation-cell division (RND) antibiotic efflux pump","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003060","tsnR","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3002894","otr(C)","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003034","mexX","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003949","efrB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003048","rosA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3004041","Klebsiella pneumoniae acrA","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003037","opcM","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000802","OprJ","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000812","mtrE","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3003049","rosB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000001","beta-lactamase","ARO:3000557","antibiotic inactivation enzyme","antibiotic inactivation enzyme"
"ARO:3004074","MuxB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000784","cmeB","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:0010003","small multidrug resistance (SMR) antibiotic efflux pump","ARO:3000159","efflux pump complex or subunit conferring antibiotic resistance","efflux pump"
"ARO:3000858","armA","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
"ARO:3004102","kamB","ARO:3000519","antibiotic target modifying enzyme","target-modifying enzyme"
