"","ARO_Term_ID","Term_Label","Parent_ID","Parent_Label","gene_class","abbreviation"
"1563","ARO:3005584","CARB-50","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1564","ARO:3006995","SPN79-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1565","ARO:3009002","PEN-A24","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1566","ARO:3008083","CAM-2","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1567","ARO:3003115","OXA-427","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1568","ARO:3006954","MYO-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1569","ARO:3006943","LUT-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1570","ARO:3006539","PDC-160","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1571","ARO:3006931","KLUC-5","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1572","ARO:3008861","PDC-514","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1573","ARO:3007848","NWM-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1574","ARO:3008912","PDC-565","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1575","ARO:3005720","OXA-114u","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1576","ARO:3008562","OXA-1144","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1577","ARO:3005879","OXA-667","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1578","ARO:3008976","PDC-629","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1579","ARO:3006691","PDC-320","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1580","ARO:3006889","GMB-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1581","ARO:3008456","OXA-1035","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1582","ARO:3008501","OXA-1083","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1583","ARO:3008999","PEN-A21","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1584","ARO:3005725","OXA-491","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1585","ARO:3004738","ARL-5","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1586","ARO:3006958","ORN-2","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1587","ARO:3006975","POM-2","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1588","ARO:3005333","OXA-641","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1589","ARO:3003556","SLB-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1590","ARO:3006822","PDC-455","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1591","ARO:3008443","OXA-1022","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1592","ARO:3005270","TEM-240","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1593","ARO:3008560","OXA-1142","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1594","ARO:3008408","NDM-61","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1595","ARO:3007445","NDM-46","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1596","ARO:3006501","PDC-125","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1597","ARO:3005024","FosL1","ARO:3000342","fosfomycin inactivation enzyme","fos","fos"
"1598","ARO:3002789","QnrD2","ARO:3000419","quinolone resistance protein (qnr)","qnr","qnr"
"1599","ARO:3006578","PDC-199","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1600","ARO:3002116","CMY-104","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1601","ARO:3006713","PDC-343","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1602","ARO:3007200","PAM-2","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1603","ARO:3005006","tet(57)","ARO:0010002","major facilitator superfamily (MFS) antibiotic efflux pump","MFS efflux pump","efflux"
"1604","ARO:3004662","MCR-3.3","ARO:3003580","gene altering cell wall charge","cell wall charge","cell wall charge"
"1605","ARO:3006911","CfiA19","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1606","ARO:3009014","PEN-A35","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1607","ARO:3005721","OXA-114v","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1608","ARO:3009011","PEN-A32","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1609","ARO:3005219","CMY-144","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1610","ARO:3006233","ACC-8","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1611","ARO:3001483","OXA-205","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1612","ARO:3006637","PDC-260","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1613","ARO:3007062","VAM-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1614","ARO:3008705","OXA-1295","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1615","ARO:3003175","CARB-19","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1616","ARO:3004825","LAP-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1617","ARO:3005312","PDC-429","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1618","ARO:3006948","LUT-6","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1619","ARO:3003615","OXA-459","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1620","ARO:3000854","SMB-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1621","ARO:3008350","KPC-233","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1622","ARO:3008399","NDM-51","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1623","ARO:3004559","CAM-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1624","ARO:3006514","PDC-137","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1625","ARO:3002158","FOX-4","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1626","ARO:3009008","PEN-A2","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1627","ARO:3005661","CTX-M-238","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1628","ARO:3002244","CARB-5","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1629","ARO:3007206","KBL-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1630","ARO:3009000","PEN-A22","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1631","ARO:3008604","OXA-1188","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1632","ARO:3005587","CARB-53","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1633","ARO:3003715","PEDO-3","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1634","ARO:3006127","OXA-948","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1635","ARO:3002012","CMY-1","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1636","ARO:3006815","PDC-447","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1637","ARO:3002245","CARB-6","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1638","ARO:3009021","PEN-A8","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1639","ARO:3005793","OXA-569","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1640","ARO:3002159","FOX-5","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1641","ARO:3006872","DHT2-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1642","ARO:3005517","VIM-69","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1643","ARO:3005622","CTX-M-199","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1644","ARO:3002161","FOX-8","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1645","ARO:3005567","CARB-31","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1646","ARO:3005157","PDC-41","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1647","ARO:3002600","AAC(3)-Ib/AAC(6')-Ib3 bifunctional protein","ARO:3007419","aminoglycoside bifunctional resistance protein","bifunctional aminoglycoside","bifunctional aminoglycoside"
"1648","ARO:3008842","PDC-495","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1649","ARO:3006772","PDC-402","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1650","ARO:3009004","PEN-A26","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1651","ARO:3005992","OXA-789","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1652","ARO:3006811","PDC-443","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1653","ARO:3008952","PDC-605","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1654","ARO:3006926","GRD33-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1655","ARO:3005314","OXA-540","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1656","ARO:3005702","OXA-114b","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1657","ARO:3005039","PDC-55","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1658","ARO:3006482","PDC-102","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1659","ARO:3008793","OXY-2-22","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1660","ARO:3007929","ACT-166","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1661","ARO:3001400","OXA-5","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1662","ARO:3005668","GOB-19","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1663","ARO:3008074","ASU1-1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1664","ARO:3005718","OXA-114s","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1665","ARO:3002997","LCR-1","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1666","ARO:3008078","B3SU1-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1667","ARO:3008075","AXC-6","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1668","ARO:3003154","SHV-187","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1669","ARO:3008665","OXA-1255","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1670","ARO:3005384","KPC-56","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1671","ARO:3008237","KPC-107","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1672","ARO:3009023","PEN-B1","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1673","ARO:3009016","PEN-A38","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1674","ARO:3009001","PEN-A23","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1675","ARO:3005012","IDC-1","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1676","ARO:3009015","PEN-A37","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1677","ARO:3003614","OXA-458","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1678","ARO:3002488","LRA-9","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1679","ARO:3008998","PEN-A20","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1680","ARO:3006892","ALG11-1","ARO:3000004","class B (metallo-) beta-lactamase","class B beta-lactamase","class B"
"1681","ARO:3009013","PEN-A34","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1682","ARO:3008737","OXA-960","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1683","ARO:3002689","Plasmid-encoded cat (pp-cat)","ARO:3000122","chloramphenicol acetyltransferase (CAT)","cat","cat"
"1684","ARO:3005324","OXA-570","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1685","ARO:3006540","PDC-161","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1686","ARO:3006866","CRH-2","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1687","ARO:3005657","CTX-M-234","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1688","ARO:3009005","PEN-A27","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
"1689","ARO:3006748","PDC-378","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1690","ARO:3008602","OXA-1186","ARO:3000075","class D beta-lactamase","class D beta-lactamase","class D"
"1691","ARO:3005293","PDC-380","ARO:3000076","class C beta-lactamase","class C beta-lactamase","class C"
"1692","ARO:3006944","LUT-2","ARO:3000078","class A beta-lactamase","class A beta-lactamase","class A"
