sample_id	original_name	habitat	GCfrac	basepairsHQ	basepairsRaw	insertsHQ	insertsRaw	nr_orfs	latitude	longitude	income_group	country
SAMEA1906485	SAMEA1906485	human gut	0.43349448369990295	1431750437	2488603034	9789607	12319817	175867	57.70887	11.97456	High income	Sweden
SAMEA1906486	SAMEA1906486	human gut	0.4143863136666761	1378602158	2389231154	8977994	11827877	155469	57.70887	11.97456	High income	Sweden
SAMEA1906487	SAMEA1906487	human gut	0.4330000379799928	1110924535	2099276314	7741567	10392457	162759	57.70887	11.97456	High income	Sweden
SAMEA1906489	SAMEA1906489	human gut	0.4198147004282657	1217988532	1935856900	7998385	9583450	145660	57.70887	11.97456	High income	Sweden
SAMEA1906490	SAMEA1906490	human gut	0.44879257454699456	1344511387	2821768300	9375724	13969150	149217	57.70887	11.97456	High income	Sweden
SAMEA1906491	SAMEA1906491	human gut	0.4410010701319213	971022607	1601761828	6333304	7929514	140537	57.70887	11.97456	High income	Sweden
SAMEA1906493	SAMEA1906493	human gut	0.42597144418684585	1628041760	2765273748	10555470	13689474	260914	57.70887	11.97456	High income	Sweden
SAMEA1906494	SAMEA1906494	human gut	0.4300699497219087	382627519	966913152	2900003	5036006	59286	57.70887	11.97456	High income	Sweden
SAMEA1906495	SAMEA1906495	human gut	0.4408583774826889	1942563425	4022382974	13215489	19912787	268504	57.70887	11.97456	High income	Sweden
SAMEA1906496	SAMEA1906496	human gut	0.4245633003863554	1588159679	2805316612	10404176	13887706	161169	57.70887	11.97456	High income	Sweden
SAMEA1906497	SAMEA1906497	human gut	0.4268742206337616	1590865034	2836099796	10902046	14040098	143978	57.70887	11.97456	High income	Sweden
SAMEA1906498	SAMEA1906498	human gut	0.4347765440068792	2032504718	4346089994	13915846	21515297	285366	57.70887	11.97456	High income	Sweden
SAMEA1906501	SAMEA1906501	human gut	0.4432764871780337	1131263247	3105065624	8283677	15371612	122034	57.70887	11.97456	High income	Sweden
SAMEA1906503	SAMEA1906503	human gut	0.4310011187798692	1524538918	2669086600	10018270	13213300	175125	57.70887	11.97456	High income	Sweden
SAMEA1906505	SAMEA1906505	human gut	0.4191706864316654	1467024256	2575030956	9965034	12747678	191330	57.70887	11.97456	High income	Sweden
SAMEA1906507	SAMEA1906507	human gut	0.4527749636682809	395576442	1090824000	3090165	5681375	50769	57.70887	11.97456	High income	Sweden
SAMEA1906510	SAMEA1906510	human gut	0.4627759226535944	1445630929	2557243442	10220571	12659621	153946	57.70887	11.97456	High income	Sweden
SAMEA1906512	SAMEA1906512	human gut	0.4433683501604488	2043644159	4665993960	14215581	23098980	193757	57.70887	11.97456	High income	Sweden
SAMEA1906514	SAMEA1906514	human gut	0.4302771912669652	2032210284	4322020280	13763784	21396140	132770	57.70887	11.97456	High income	Sweden
SAMEA1906516	SAMEA1906516	human gut	0.4260565514883076	1576503483	2589449312	10523241	12819056	205247	57.70887	11.97456	High income	Sweden
SAMEA1906518	SAMEA1906518	human gut	0.4247658913858453	983122809	1683913006	6628556	8336203	121851	57.70887	11.97456	High income	Sweden
SAMEA1906520	SAMEA1906520	human gut	0.4501827669719166	1924885435	3926410956	12390176	19437678	194247	57.70887	11.97456	High income	Sweden
SAMEA1906522	SAMEA1906522	human gut	0.4615916890192521	1849948953	3201683234	11656037	15849917	230367	57.70887	11.97456	High income	Sweden
SAMEA1906523	SAMEA1906523	human gut	0.43658896656421603	2072999445	4266979118	13996687	21123659	255540	57.70887	11.97456	High income	Sweden
SAMEA1906524	SAMEA1906524	human gut	0.4425934220914233	1876887443	4292398798	13001800	21249499	192257	57.70887	11.97456	High income	Sweden
SAMEA1906525	SAMEA1906525	human gut	0.4243013399591389	1382035054	2480018034	9118408	12277317	203250	57.70887	11.97456	High income	Sweden
SAMEA1906526	SAMEA1906526	human gut	0.4612214585336155	1795780724	3848483598	11798080	19051899	265449	57.70887	11.97456	High income	Sweden
SAMEA1906527	SAMEA1906527	human gut	0.44975670228481696	6290150254	13981314860	45452470	69214430	347304	57.70887	11.97456	High income	Sweden
SAMEA1906528	SAMEA1906528	human gut	0.4616624140071015	1093648190	3514734754	8324081	17399677	133606	57.70887	11.97456	High income	Sweden
SAMEA1906529	SAMEA1906529	human gut	0.4633864247241801	3374265540	6016218318	21464079	29783259	317084	57.70887	11.97456	High income	Sweden
SAMEA1906530	SAMEA1906530	human gut	0.43760509398357866	942165517	1546072246	6415434	7653823	135458	57.70887	11.97456	High income	Sweden
SAMEA1906531	SAMEA1906531	human gut	0.4596609726075396	912004356	2859467358	6903651	14155779	132293	57.70887	11.97456	High income	Sweden
SAMEA1906532	SAMEA1906532	human gut	0.4314616024100902	1392857890	2607637392	9327896	12909096	173242	57.70887	11.97456	High income	Sweden
SAMEA1906533	SAMEA1906533	human gut	0.4453787620606854	1520564161	2577105900	9886621	12757950	160557	57.70887	11.97456	High income	Sweden
SAMEA1906534	SAMEA1906534	human gut	0.4453319551621533	2191963427	4621291764	15031361	22877682	248570	57.70887	11.97456	High income	Sweden
SAMEA1906535	SAMEA1906535	human gut	0.4281568019398924	3078975603	6324009859	27670526	14924652	306918	57.70887	11.97456	High income	Sweden
SAMEA1906536	SAMEA1906536	human gut	0.4163657267957929	1701503368	2664136590	11123152	13188795	220723	57.70887	11.97456	High income	Sweden
SAMEA1906537	SAMEA1906537	human gut	0.4369537437315337	1547020108	3528416012	10744024	17467406	190363	57.70887	11.97456	High income	Sweden
SAMEA1906538	SAMEA1906538	human gut	0.4691360381119689	1875676484	4078647852	12378539	20191326	228840	57.70887	11.97456	High income	Sweden
SAMEA1906539	SAMEA1906539	human gut	0.4425188971656367	1576211498	2822317336	10502348	13971868	215643	57.70887	11.97456	High income	Sweden
SAMEA1906540	SAMEA1906540	human gut	0.4507266359933081	2727102574	4557287054	16927318	22560827	289960	57.70887	11.97456	High income	Sweden
SAMEA1906541	SAMEA1906541	human gut	0.4321114595970771	1403064975	2485331038	9607329	12303619	169012	57.70887	11.97456	High income	Sweden
SAMEA1906542	SAMEA1906542	human gut	0.4397699933365984	7566877007	14947398242	51714318	73997021	405390	57.70887	11.97456	High income	Sweden
SAMEA1906543	SAMEA1906543	human gut	0.4231129248095099	1676736020	2900968460	11362687	14361230	130211	57.70887	11.97456	High income	Sweden
SAMEA1906544	SAMEA1906544	human gut	0.4361608284284221	928909702	1435723080	6162761	7107540	94324	57.70887	11.97456	High income	Sweden
SAMEA1906545	SAMEA1906545	human gut	0.44539092151043774	1477147167	3464254550	10307888	17149775	180265	57.70887	11.97456	High income	Sweden
SAMEA1906546	SAMEA1906546	human gut	0.435115644703017	1610834934	2673502926	10401690	13235163	150159	57.70887	11.97456	High income	Sweden
SAMEA1906547	SAMEA1906547	human gut	0.463073286283768	3204051494	5463190394	20042951	27045497	237636	57.70887	11.97456	High income	Sweden
SAMEA1906548	SAMEA1906548	human gut	0.4431250841086048	2146174209	4760622880	14804208	23567440	230081	57.70887	11.97456	High income	Sweden
SAMEA1906549	SAMEA1906549	human gut	0.4459976421777373	315938220	820824384	2448736	4275127	40946	57.70887	11.97456	High income	Sweden
SAMEA1906550	SAMEA1906550	human gut	0.44195873407236896	1557608444	2489746758	9976028	12325479	157498	57.70887	11.97456	High income	Sweden
SAMEA1906551	SAMEA1906551	human gut	0.4244462166990888	1167495480	1999859186	7586170	9900293	175951	57.70887	11.97456	High income	Sweden
SAMEA1906552	SAMEA1906552	human gut	0.4312149092069977	2012823835	3430913238	13608847	16984719	177454	57.70887	11.97456	High income	Sweden
SAMEA1906553	SAMEA1906553	human gut	0.4761476222315429	2668349769	5173989216	17500503	25613808	285523	57.70887	11.97456	High income	Sweden
SAMEA1906554	SAMEA1906554	human gut	0.4300173979245441	2684526819	6912910761	24663556	50604658	259376	57.70887	11.97456	High income	Sweden
SAMEA1906555	SAMEA1906555	human gut	0.43080138741315177	1095146231	2035785088	7602274	10078144	145161	57.70887	11.97456	High income	Sweden
SAMEA1906556	SAMEA1906556	human gut	0.4326576606871879	903669233	1397757180	5987815	6919590	139183	57.70887	11.97456	High income	Sweden
SAMEA1906557	SAMEA1906557	human gut	0.4376154363098018	1658695979	3860516334	11512068	19111467	179005	57.70887	11.97456	High income	Sweden
SAMEA1906558	SAMEA1906558	human gut	0.4095451894943647	1509958605	2483902494	9591445	12296547	233620	57.70887	11.97456	High income	Sweden
SAMEA1906559	SAMEA1906559	human gut	0.4479407793993059	2611901882	4335598114	16128821	21463357	206547	57.70887	11.97456	High income	Sweden
SAMEA1906560	SAMEA1906560	human gut	0.4272638738438057	1580467948	2811341262	10807538	13917531	221527	57.70887	11.97456	High income	Sweden
SAMEA1906561	SAMEA1906561	human gut	0.4112384422783848	1127506214	2106879392	7770637	10430096	129847	57.70887	11.97456	High income	Sweden
SAMEA1906562	SAMEA1906562	human gut	0.4296308754218954	303916777	789010752	2344886	4109431	37622	57.70887	11.97456	High income	Sweden
SAMEA1906563	SAMEA1906563	human gut	0.4611996960033257	2085674420	4448436324	13663474	22021962	233438	57.70887	11.97456	High income	Sweden
SAMEA1906564	SAMEA1906564	human gut	0.4352616213947572	692213001	1153977722	4726072	5712761	122405	57.70887	11.97456	High income	Sweden
SAMEA1906565	SAMEA1906565	human gut	0.4455166158259144	1024256489	3029874356	7616050	14999378	167090	57.70887	11.97456	High income	Sweden
SAMEA1906566	SAMEA1906566	human gut	0.4222502561171492	475462873	1145858688	3574012	5968014	62619	57.70887	11.97456	High income	Sweden
SAMEA1906567	SAMEA1906567	human gut	0.4420661189089892	1389596103	2745456134	9886672	13591367	159203	57.70887	11.97456	High income	Sweden
SAMEA1906568	SAMEA1906568	human gut	0.47800854624490996	3277733497	5829033604	20865201	28856602	314910	57.70887	11.97456	High income	Sweden
SAMEA1906569	SAMEA1906569	human gut	0.4226246359696565	1560774116	2757221826	10233847	13649613	231715	57.70887	11.97456	High income	Sweden
SAMEA1906570	SAMEA1906570	human gut	0.4788024819595436	1120742716	3032782146	8220117	15013773	154330	57.70887	11.97456	High income	Sweden
SAMEA1906571	SAMEA1906571	human gut	0.4203653550403834	1544364262	2630431274	10006722	13021937	209534	57.70887	11.97456	High income	Sweden
SAMEA1906572	SAMEA1906572	human gut	0.4337482759104962	821201684	1521783362	5681965	7533581	125670	57.70887	11.97456	High income	Sweden
SAMEA1906573	SAMEA1906573	human gut	0.44273089966343415	1048440757	1942446342	7392925	9616071	172785	57.70887	11.97456	High income	Sweden
SAMEA1906574	SAMEA1906574	human gut	0.4505120554391721	2098208028	4948806686	14658828	24499043	174126	57.70887	11.97456	High income	Sweden
SAMEA1906575	SAMEA1906575	human gut	0.4410159246101311	1414824741	2351107088	9124342	11639144	172432	57.70887	11.97456	High income	Sweden
SAMEA1906576	SAMEA1906576	human gut	0.4335781624945451	1287506102	2215989086	8370834	10970243	156076	57.70887	11.97456	High income	Sweden
SAMEA1906577	SAMEA1906577	human gut	0.4346606034470598	1545052566	3556340694	10718718	17605647	182711	57.70887	11.97456	High income	Sweden
SAMEA1906578	SAMEA1906578	human gut	0.4204336717702043	1427643954	2355739554	9511142	11662077	180091	57.70887	11.97456	High income	Sweden
SAMEA1906579	SAMEA1906579	human gut	0.4274625592759071	1506506794	3923443172	10747158	19422986	86823	57.70887	11.97456	High income	Sweden
SAMEA1906580	SAMEA1906580	human gut	0.4252027177982255	1035912567	1813559434	7040224	8978017	139301	57.70887	11.97456	High income	Sweden
SAMEA1906581	SAMEA1906581	human gut	0.4398893004274275	1657278015	2711037556	10719648	13420978	241764	57.70887	11.97456	High income	Sweden
SAMEA1906582	SAMEA1906582	human gut	0.43205787625459097	1616543674	2832133728	10559282	14020464	120930	57.70887	11.97456	High income	Sweden
SAMEA1906583	SAMEA1906583	human gut	0.472232044419995	2150039641	3742755384	13535222	18528492	183858	57.70887	11.97456	High income	Sweden
SAMEA1963786	SAMEA1963786	human gut	0.4260679156116626	3826771692	5774389982	28815717	36554330	248954	40.41663279	-3.7037658689999997	High income	Spain
SAMEA1964270	SAMEA1964270	human gut	0.3745141157360408	23102372	3434593200	341856	22897288	1338	55.676097	12.568337	High income	Denmark
SAMEA1964348	SAMEA1964348	human gut	0.4078729457597329	2097947239	3485248875	18864794	26764140	202541	40.41663279	-3.7037658689999997	High income	Spain
SAMEA1964687	SAMEA1964687	human gut	0.4539603524633905	3939463953	6082943580	28475507	33794131	236947	55.676097	12.568337	High income	Denmark
SAMEA1964695	SAMEA1964695	human gut	0.3323097767293441	727409466	4215657824	8438096	28542845	49860	55.676097	12.568337	High income	Denmark
SAMEA1964852	SAMEA1964852	human gut	0.3615294348568811	1012266134	4793691000	11935006	31957940	91413	55.676097	12.568337	High income	Denmark
SAMEA1964895	SAMEA1964895	human gut	0.4029661679408659	2857223220	4322932710	25723755	32749977	188781	40.41663279	-3.7037658689999997	High income	Spain
SAMEA1964914	SAMEA1964914	human gut	0.4082836082038434	1909787269	3369149157	17792054	26790864	156699	40.41663279	-3.7037658689999997	High income	Spain
SAMEA1965033	SAMEA1965033	human gut	0.3303449993073447	21177178	2238107389	312463	21651686	592	55.676097	12.568337	High income	Denmark
SAMEA1965112	SAMEA1965112	human gut	0.3981914969428768	1387440482	3787169441	12710048	30692591	135155	55.676097	12.568337	High income	Denmark
SAMEA1965149	SAMEA1965149	human gut	0.4357493739320423	4076799610	8806915800	32545622	48927310	319781	55.676097	12.568337	High income	Denmark
SAMEA1965191	SAMEA1965191	human gut	0.4434349501012397	5167464975	8704280261	42074403	55491441	213953	40.41663279	-3.7037658689999997	High income	Spain
SAMEA1965384	SAMEA1965384	human gut	0.31444345349087394	469418433	4088813502	5896279	35018283	45464	55.676097	12.568337	High income	Denmark
SAMEA1965767	SAMEA1965767	human gut	0.4022412902025663	785458080	3571834249	10418400	29487877	76406	55.676097	12.568337	High income	Denmark
SAMEA1965852	SAMEA1965852	human gut	0.39811029845397344	61725498	2498597031	818786	19979880	5647	40.41663279	-3.7037658689999997	High income	Spain
SAMEA1965858	SAMEA1965858	human gut	0.4227539517240586	5124047921	10596159720	40570674	58867554	223422	55.676097	12.568337	High income	Denmark
SAMEA1965906	SAMEA1965906	human gut	0.4188375371244193	2526222995	4187739857	22667574	32129052	191407	40.41663279	-3.7037658689999997	High income	Spain
SAMEA1966253	SAMEA1966253	human gut	0.4141159579433354	4660513879	7477842547	35840383	47019677	118606	40.41663279	-3.7037658689999997	High income	Spain
SAMEA1966821	SAMEA1966821	human gut	0.3356818429904373	574405856	4368897988	6673106	29519581	56832	55.676097	12.568337	High income	Denmark
SAMEA1967055	SAMEA1967055	human gut	0.43672213419827455	4331285038	6615668723	32182398	41125703	159425	40.41663279	-3.7037658689999997	High income	Spain
SAMEA1967319	SAMEA1967319	human gut	0.4302141125034849	3486419777	6972507000	27198724	38736150	140596	55.676097	12.568337	High income	Denmark
SAMEA1967891	SAMEA1967891	human gut	0.3848602015113117	1102433394	4567390950	12695144	30449273	65104	55.676097	12.568337	High income	Denmark
SAMEA1968035	SAMEA1968035	human gut	0.4220232487419275	2342488779	3855937672	21308922	30186921	187294	40.41663279	-3.7037658689999997	High income	Spain
SAMEA1968151	SAMEA1968151	human gut	0.4171375688124603	678894214	1210923564	6413559	9449322	48741	40.41663279	-3.7037658689999997	High income	Spain
SAMEA1968361	SAMEA1968361	human gut	0.4238984341252645	2985865784	3959151936	25114548	28231001	198608	40.41663279	-3.7037658689999997	High income	Spain
SAMEA1969126	SAMEA1969126	human gut	0.4214460159180834	1552852867	4349815756	14302854	29390647	120122	55.676097	12.568337	High income	Denmark
SAMEA1969178	SAMEA1969178	human gut	0.34254730326003313	961336060	4415181750	10943468	29434545	71305	55.676097	12.568337	High income	Denmark
SAMEA1969236	SAMEA1969236	cat gut	0.5041997349621375	8506185768	13593972000	54953528	67969860	123520	40.103877	-88.225195	High income	United States of America
SAMEA1969296	SAMEA1969296	human gut	0.3595300208258478	597167240	5041357104	7685793	41336327	48559	55.676097	12.568337	High income	Denmark
SAMEA1969417	SAMEA1969417	human gut	0.45002130998008105	3862381424	5868511380	28420719	32602841	153391	55.676097	12.568337	High income	Denmark
SAMEA1970465	SAMEA1970465	human gut	0.3680520879223301	748363924	10901069708	9726505	80572987	46472	55.676097	12.568337	High income	Denmark
SAMEA1970858	SAMEA1970858	human gut	0.4656037479662386	4100265428	7806410100	31288425	43368945	225629	55.676097	12.568337	High income	Denmark
SAMEA1970897	SAMEA1970897	human gut	0.4712705064920185	611391887	4222174200	5157210	28147828	92228	55.676097	12.568337	High income	Denmark
SAMEA1971210	SAMEA1971210	human gut	0.4409402286003665	3840273821	8065053360	30476210	44805852	255715	55.676097	12.568337	High income	Denmark
SAMEA1971886	SAMEA1971886	human gut	0.4384432126755503	2693171833	3755362115	23645191	26362392	131317	40.41663279	-3.7037658689999997	High income	Spain
SAMEA1972002	SAMEA1972002	human gut	0.32572305050397377	6705286	3707204400	101497	24714696	5	55.676097	12.568337	High income	Denmark
SAMEA1972159	SAMEA1972159	human gut	0.3527710450364729	768165870	3849118777	9618273	31728508	71886	55.676097	12.568337	High income	Denmark
SAMEA1972188	SAMEA1972188	human gut	0.43199631461558935	5092977132	9704305980	39830496	53912811	215051	55.676097	12.568337	High income	Denmark
